,OG_INTL_FREE_CALL_MOU,OG_ONN_FREE_CALL_MOU,FREE_GPRS_MB,TOTAL_REVENUE,TOTAL_REVENUE_VAS,ROAMING_REV,F_CHURN_3M,MONTH
723747,,,59981.848,0.0,0.0,0.0,0,october
59306,,,75998.716,9.0,9.0,0.0,0,november
417131,,,42823.233,9.0,9.0,0.0,0,november
904595,0.917,464.95,42093.867,56.0,28.0,0.0,0,october
1113744,,,0.0,2.7,2.7,0.0,0,december
337049,,,100036.27900000001,13.0,13.0,0.0,0,december
503251,,,0.0,30.0,30.0,0.0,0,november
34119,,,22214.542,7.5,7.5,0.0,0,november
972846,,15.45,9263.947,20.8,10.4,0.0,0,october
1428392,,,,,,,0,december
1301961,,,21582.98,0.0,0.0,0.0,0,november
1287605,,,25524.526,18.0,9.0,0.0,0,october
1406282,,,,,,,0,october
1364488,,72.217,34257.331,37.333,37.333,0.0,0,december
355146,,,,,,,0,october
586990,,,391.70099999999996,0.0,0.0,0.0,0,october
34650,,,,,,,0,october
219266,,11.467,29461.027000000002,33.0,33.0,0.0,0,november
1366156,,709.7,87050.31800000001,49.549,52.589,3.0239999999999996,0,november
285822,,,7831.901,39.0,19.5,0.0,0,october
732166,,,,,,,0,november
1207372,,,43250.657,13.0,13.0,0.0,0,december
1374785,,65.8,15124.782,42.402,21.396,0.0,0,october
1343646,,4.117,3875.9109999999996,15.0,15.0,0.0,0,december
1109697,34.783,58.25,8389.92,35.731,38.856,0.0,0,november
453685,,,,,,,0,november
601100,,,,,,,0,november
1096167,,,,,,,0,october
584420,,,50140.84,0.0,0.0,0.0,0,october
115778,1.883,23.833000000000002,9110.514000000001,10.0,10.0,0.0,0,december
332931,,499.733,35162.81,23.340999999999998,23.340999999999998,0.0,0,december
875336,,,,,,,0,october
448228,,,,,,,0,november
173323,,,,,,,0,december
791458,,,,,,,0,november
1210277,,14.232999999999999,14615.66,10.0,10.0,0.0,0,november
1282687,,,24095.47,39.0,19.5,0.0,0,october
351810,,,90460.013,9.0,9.0,0.0,0,december
84072,,,0.004,2.544,2.544,0.15,0,december
1263408,,,59048.939000000006,13.0,13.0,0.0,0,december
374413,,,0.0,18.0,18.0,0.0,0,december
918670,,173.6,0.0,30.0,30.0,0.0,0,december
822187,,,,,,,0,december
754509,,,,,,,0,november
145764,,,,0.0,0.0,,0,december
1300266,,,113754.836,18.0,18.0,0.0,0,december
188492,4.35,320.6,24182.022999999997,40.0,22.17,0.0,0,october
70477,,,,,,,0,december
234672,,,,,,,0,october
878832,,,89937.004,9.0,9.0,0.0,0,december
60923,,27.65,763.773,9.061,9.061,0.0,0,november
1007,,9.75,2072.366,45.22,22.61,0.0,0,october
916007,,,,,,,0,november
388648,,60.0,64894.485,30.0,30.0,0.0,0,december
773514,,,132183.316,36.0,18.0,0.0,0,october
216563,1.4169999999999998,104.9,11089.419,27.735,27.735,0.0,0,december
313352,,,93911.261,9.0,10.0,0.0,0,november
1087873,21.267,,341.57599999999996,22.89,11.445,0.0,0,october
1323282,,206.0,6322.328,202.15200000000002,102.07600000000001,60.276,0,october
903649,13.017000000000001,306.317,44729.747,30.05,31.0,0.0,0,december
179971,9.533,36.717,8817.293,12.0,6.0,0.0,0,october
1211307,,,0.0,1.0,1.0,0.0,0,december
1324697,,,,,,,0,december
1098936,,,0.0,30.0,30.0,0.0,0,december
709795,,,19662.563000000002,13.0,13.0,0.0,0,november
169953,,30.816999999999997,6181.306,62.73,31.365,0.0,0,october
822991,,,0.0,10.0,10.0,0.0,0,november
689618,,,31375.212000000003,36.0,18.0,0.0,0,october
706352,,,42307.407,18.0,18.0,0.0,0,november
255314,,,48604.893,18.0,18.0,0.0,0,november
94459,,,12566.175,10.0,5.0,0.0,0,october
129822,,,,,,,0,october
1219268,,,,,,,0,november
1181432,,313.9,37168.189,60.0,30.04,0.0,0,october
617929,,,,,,,0,december
275068,,,40228.708,18.0,9.0,0.0,0,october
1252350,,,39391.702000000005,13.0,13.0,0.0,0,november
1259871,,,119185.632,13.0,13.0,0.0,0,november
490426,3.0669999999999997,75.233,22844.676,60.1,30.05,0.0,0,october
1416747,,358.483,5071.932,40.1,20.05,0.0,0,october
428735,20.2,62.8,8135.793000000001,10.0,10.0,0.0,0,november
186074,,,10581.014,13.0,13.0,0.0,0,december
315378,,,,,,,0,october
307469,,,161179.719,36.0,18.0,0.0,0,october
265327,,96.667,9804.304,33.51,16.755,0.0,0,october
1364200,,,,,,,0,november
1441223,,985.55,4850.861,50.0,25.0,0.0,0,october
506288,,,,,,,0,december
320311,,10.017000000000001,7557.186,10.0,10.0,0.0,0,december
318870,2.5,7.183,6872.204000000001,10.0,10.0,0.0,0,december
126375,,370.667,7884.293000000001,44.24,22.12,0.0,0,october
320471,,,32107.526,14.5,14.5,0.0,0,november
247820,,,315656.57300000003,19.5,19.5,0.0,0,december
180587,,,,,,,0,november
1375167,,,0.0,1.0,0.5,0.0,0,october
290211,,,,,,,0,december
394846,,,0.0,15.0,15.0,0.0,0,november
372064,,,,,,,0,november
676131,,,0.0,9.0,9.0,0.0,0,november
12935,,35.367,6318.793000000001,68.3,35.65,0.0,0,october
1050792,,,,,,,0,december
390822,,,,,,,0,november
850124,,,0.0,20.0,10.0,0.0,0,october
1147284,,,,,,,0,december
1051859,,,0.0,4.092,4.092,0.0,0,november
248822,,,46893.722,36.0,18.0,0.0,0,october
615261,,,46471.538,38.129,38.129,0.0,0,november
356886,,,,,,,0,october
411306,,,,,,,0,december
1368665,,44.45,2485.931,5.0,5.0,0.0,0,december
1273887,,,,,,,0,october
108637,,,21267.377,9.0,9.0,0.0,0,december
201235,,,102728.326,9.0,9.0,0.0,0,november
132266,,,,,,,0,october
895451,,,,,,,0,november
420953,,,0.0,8.0,8.0,0.0,0,december
52319,,,,,,,0,october
1046855,,,,,,,0,october
328347,,,57182.674000000006,36.0,18.0,0.0,0,october
1208989,,,,,,,0,october
1409262,,209.767,10750.425,63.562,32.828,0.0,0,october
779958,,,,,,,0,november
646424,,,,,,,0,december
69623,,,,,,,0,november
609975,,,,,,,0,october
1306631,,,33063.899,18.0,18.0,0.0,0,december
135933,,7.733,20146.523999999998,0.39,2.58,0.0,0,december
757443,,,,,,,0,october
971853,,,93170.48800000001,13.0,13.0,0.0,0,december
594083,8.833,48.35,6630.91,10.0,10.0,0.0,0,november
779475,,,,,,,0,october
770978,,,,,,,0,december
1063563,,,,,,,0,december
154689,,,32618.686,9.0,9.0,0.0,0,november
42976,,,0.0,15.0,15.0,0.0,0,december
1287842,,43.516999999999996,9834.65,10.350999999999999,11.232000000000001,0.0,0,november
1189945,,,53031.054000000004,7.0,7.0,0.0,0,november
1227512,,39.766999999999996,7834.821999999999,13.265999999999998,13.265999999999998,0.0,0,december
955673,,32.0,18329.218,30.0,16.75,0.0,0,october
1288536,1.9669999999999999,158.75,12503.25,40.0,20.0,0.0,0,october
1078987,,,,,,,0,november
274937,,,,,,,0,november
347375,,952.95,74332.2,60.0,30.0,0.0,0,october
1243097,,,,,,,0,december
307551,,,8973.162,18.0,9.0,0.0,0,october
557499,,,,,,,0,november
993290,,,,,,,0,october
1048575,,,0.0,1.8159999999999998,0.9079999999999999,0.0,0,october
808590,,,33212.086,9.0,9.0,0.0,0,november
38145,,,,,,,0,october
396274,,,,,,,0,december
579628,,,,,,,0,december
705572,,,20791.298,19.5,19.5,0.0,0,december
1177578,,,,,,,0,november
1381514,17.233,69.95,380.961,25.642,26.12,0.0,0,december
148604,,,,,,,0,october
957496,,,37028.064,18.0,18.0,0.0,0,december
415464,,,,,,,0,october
414418,,123.7,57953.407999999996,29.45,29.45,0.0,0,december
1085079,11.067,,3066.968,10.0,10.0,0.0,0,december
472420,,,4022.344,18.0,18.0,0.0,0,november
802979,,,5327.316999999999,15.0,15.0,0.0,0,november
429679,0.017,9.133,12258.792,10.0,10.0,0.0,0,november
436549,,61.967,8870.177,13.0,13.0,0.0,0,november
1353455,,49.5,6952.318,30.0,15.0,0.0,0,october
992369,,93.5,4102.311,20.0,10.0,0.0,0,october
1365291,21.517,389.1,47170.477,95.55,47.775,0.0,0,october
138604,,,,,,,0,november
1180751,,,31692.134,24.805999999999997,24.805999999999997,0.0,0,november
539894,,,,,,,0,october
33429,,,12362.45,18.0,18.0,0.0,0,december
504457,0.7170000000000001,928.7,3773.066,41.997,42.097,0.0,0,december
1044369,,,,,,,0,december
803186,,,,,,,0,october
1232813,,47.15,2145.5,30.0,30.7,0.0,0,november
656980,,,,,,,0,october
632341,,,,,,,0,october
1168118,,,0.054000000000000006,26.0,13.0,0.0,0,october
622426,,,20642.01,26.0,13.0,0.0,0,october
831037,,,19856.074,9.0,9.0,0.0,0,november
1029249,3.3,3.2,3541.077,10.0,10.0,0.0,0,november
29351,39.383,6.917000000000001,21818.635,23.291999999999998,11.645999999999999,0.0,0,october
509237,1.433,260.283,24882.52,73.27199999999999,73.872,51.772,0,december
1372450,,77.55,23181.813,20.25,20.25,0.0,0,december
464344,,,0.0,30.0,15.0,0.0,0,october
1087678,,,0.0,1.057,1.057,0.0,0,december
260401,1.033,428.917,12174.89,20.035,24.535,0.0,0,december
433074,,,34762.642,30.0,15.0,0.0,0,october
925777,,,,,,,0,november
563899,,,,,,,0,november
639184,,,,,,,0,october
248293,,,55063.182,6.0,6.0,0.0,0,december
461538,,60.75,6513.592,11.817,11.817,0.0,0,november
443297,,,0.0,13.12,13.12,1.95,0,december
1321599,10.067,153.8,20970.091,30.814,30.814,0.0,0,december
1340793,1.1,76.983,27098.755,40.0,20.0,0.0,0,october
639043,,,39881.523,9.0,9.0,0.0,0,december
221514,114.383,123.15,13327.015,116.15,116.15,0.0,0,november
306080,,91.93299999999999,4829.689,95.804,47.902,9.197000000000001,0,october
1157403,,,0.0,4.0,2.0,0.0,0,october
1141306,,,,,,,0,december
742519,,,38323.977,13.0,13.0,0.0,0,november
1400171,,,,,,,0,december
1290562,,,0.0,60.0,30.0,0.0,0,october
1264700,,,,,,,0,october
1275291,,,8980.185,14.5,14.5,0.0,0,november
1421585,,153.583,2184.907,16.517,16.517,0.18899999999999997,0,december
300866,,,,,,,0,december
618539,5.1,80.45,7312.045,15.728,15.728,0.0,0,december
904253,,1.767,3062.402,10.0,10.0,0.0,0,december
1243763,,,49332.700999999994,0.0,0.0,0.0,0,december
359027,,76.417,4475.141,35.348,17.674,0.0,0,october
605894,,295.5,7692.528,16.590999999999998,16.590999999999998,0.0,0,december
105956,2.633,48.35,29768.123,60.0,30.0,0.0,0,october
482092,,,30747.04,9.0,9.0,0.0,0,november
99508,,,84307.27,18.0,18.0,0.0,0,november
322577,,,,,,,0,october
1408614,,71.517,43983.622,92.104,92.104,2.844,0,november
450463,,,0.0,10.0,10.0,0.0,0,november
1210411,,,,,,,0,october
1032975,,,132527.075,18.0,18.0,0.0,0,december
411706,,,103602.825,18.2,9.1,0.0,0,october
45773,,292.733,18146.527,60.0,30.0,0.0,0,october
236072,,281.033,3961.21,30.0,30.0,0.0,0,november
380232,,133.267,4406.758,15.0,18.0,0.0,0,november
92311,,387.18300000000005,33115.96,60.0,31.4,0.0,0,october
941650,,,0.0,2.5,1.25,0.0,0,october
922443,,,34972.847,7.0,7.0,0.0,0,december
333187,,,41846.552,14.5,14.5,0.0,0,december
791062,,,14652.268999999998,9.0,9.0,0.0,0,november
657561,,,20393.477,9.0,9.0,0.0,0,december
884871,,,9775.484,0.0,0.0,0.0,0,november
1337436,,184.334,16574.0,38.344,38.59402,0.0,0,december
1308873,,,,,,,0,november
577271,,,,,,,0,october
1059322,,,41475.011,18.0,9.0,0.0,0,october
929057,,16.4,3024.901,14.050999999999998,14.050999999999998,0.0,0,november
803712,,,,,,,0,november
1053814,,63.3,1747.48,20.0,10.0,0.0,0,october
1393771,,,,,,,0,december
629713,,,,,,,0,november
208107,,4.683,1343.8239999999998,24.496,12.248,0.0,0,october
427933,,,,,,,0,november
514024,,,28714.332000000002,26.0,13.0,0.0,0,october
386598,23.683000000000003,17.633,5762.481,10.257,10.257,0.0,0,december
164606,,,,,,,0,november
1197292,,,6812.9580000000005,36.0,18.0,0.0,0,october
41816,,,27483.37,15.0,15.0,0.0,0,december
940506,,,9453.937,9.0,9.0,0.0,0,november
1090883,,,,,,,0,november
1067556,,,87885.67599999999,18.0,18.0,0.0,0,november
1201335,,,98440.448,18.0,18.0,0.0,0,december
1254013,,53.217,8818.099,24.758000000000003,13.359000000000002,0.0,0,october
302852,,,3.79,9.0,9.0,0.0,0,december
1203074,8.867,24.217,2387.571,18.340999999999998,18.340999999999998,2.575,0,december
936833,,,14.134,25.0,25.0,0.0,0,december
1024736,,,5909.533,9.0,9.0,0.0,0,november
613327,,,0.0,30.0,15.0,0.0,0,october
973911,,,23479.792,13.0,13.0,0.0,0,december
1067213,,,46895.518,26.0,13.0,0.0,0,october
181011,,,11587.986,10.5,10.5,0.0,0,december
1375473,,410.8,3422.196,75.9,37.95,0.0,0,october
1456966,,,,,,,0,november
57815,,10.8,28821.668999999998,40.0,20.0,0.0,0,october
1039380,,,,,,,0,december
666949,,,15770.987,0.0,0.0,0.0,0,november
512005,,,0.0,20.0,10.0,0.0,0,october
339386,,,1565.8929999999998,7.0,7.0,0.0,0,november
413495,,59.383,22042.759,40.0,20.0,0.0,0,october
234154,,349.233,3016.551,46.163000000000004,46.163000000000004,0.37799999999999995,0,november
1190827,,,0.0,1.0,1.0,0.0,0,november
279903,,,0.0,1.8159999999999998,0.9079999999999999,0.0,0,october
428833,,,,,,,0,december
1297014,13.917,5.25,6726.035,20.0,10.0,0.0,0,october
1419307,,20.8,1701.809,16.0,8.0,0.0,0,october
926208,,,54044.306,22.0,11.0,0.0,0,october
118637,,,,,,,0,november
335875,24.017,4.4,1709.789,10.0,10.0,0.0,0,november
1224016,,,19599.57,18.0,9.0,0.0,0,october
762421,,,113451.038,36.0,18.0,0.0,0,october
98274,,,143081.72199999998,36.0,18.0,0.0,0,october
473931,,119.333,28174.314,30.0,30.04,0.0,0,december
1320163,6.5329999999999995,87.93299999999999,9002.062,31.595,31.595,0.0,0,december
1171528,,,,,,,0,october
1115462,,,,,,,0,december
97400,,,16579.668,26.0,13.0,0.0,0,october
1301072,,,28187.531000000003,14.0,7.0,0.0,0,october
464803,,,,,,,0,november
636508,,,27271.586,9.0,9.0,0.0,0,december
1356498,,0.11699999999999999,0.0,14.114,14.802999999999999,0.0,0,december
81429,,,,,,,0,december
1448513,,,,,,,0,october
900012,,26.033,9429.756,21.015,21.015,0.0,0,november
689137,,,75252.845,18.0,9.0,0.0,0,october
994231,,,0.0,36.0,18.0,0.0,0,october
748415,12.45,,2949.32,20.0,10.0,0.0,0,october
185023,0.217,12.033,8518.516,10.0,10.0,0.0,0,november
1435864,,63.633,1883.789,5.69,5.69,0.0,0,november
416979,,,71240.88900000001,30.0,15.0,0.0,0,october
311443,8.933,189.583,10875.507,20.715,21.416999999999998,0.0,0,december
535855,,,,,,,0,october
1255512,,,,,,,0,october
1072279,10.4,161.767,10856.84,40.7,43.95,0.0,0,december
429882,24.333000000000002,4.85,1307.943,10.096,10.096,0.0,0,december
863284,,,,,,,0,october
1453387,6.35,170.35,32567.343999999997,34.847,35.806999999999995,0.237,0,december
157334,,,22745.3,22.160999999999998,22.160999999999998,0.0,0,november
601669,,60.917,4019.175,35.278,17.678,0.0,0,october
310361,,,87784.845,9.0,9.0,0.0,0,december
821090,,,,,,,0,december
304823,,,,,,,0,december
337287,,,0.0,5.0,5.0,0.0,0,december
397121,,,680517.4909999999,15.0,15.0,0.0,0,december
1401813,,156.533,6839.915,60.1,30.05,0.0,0,october
851645,,,,,,,0,november
628157,,307.6,14535.798,40.0,20.0,0.0,0,october
570141,6.183,174.267,22158.625,60.0,30.0,0.0,0,october
63921,,,356021.83200000005,18.0,18.0,0.0,0,december
1243952,,,41649.03,9.0,9.0,0.0,0,november
917629,,,,,,,0,october
653477,,,42751.755999999994,18.0,9.0,0.0,0,october
571604,,46.35,2596.2529999999997,32.552,16.354,0.0,0,october
503044,,,,,,,0,december
1315567,,,0.0,0.5,0.5,0.0,0,november
1381214,,122.28299999999999,5612.43,32.24,16.12,0.0,0,october
1427280,,34.9,7566.026999999999,24.0,24.3,0.0,0,november
1151740,,,99534.541,14.0,7.0,0.0,0,october
252152,,,11699.318000000001,9.0,9.0,0.0,0,november
810266,,7.082999999999999,5007.934,15.249,15.249,0.0,0,december
1446435,,401.483,17297.764,31.305,31.305,0.0,0,november
480625,,,,,,,0,november
450199,,28.75,7567.149,16.032,17.782,0.0,0,december
1118858,,44.117,3169.828,20.0,10.0,0.0,0,october
1000187,,,209366.072,9.0,9.0,0.0,0,november
533597,,,11146.618999999999,9.02,9.02,0.0,0,november
1340302,1.35,1026.5330000000001,14227.364,33.675,33.715,0.0,0,december
1315567,,,0.0,1.0,0.5,0.0,0,october
947708,,19.633,1911.922,12.868,12.868,0.0,0,november
1219608,,11.833,2058.908,19.695,20.059,0.0,0,december
783930,,,0.0,20.0,10.0,0.0,0,october
1178293,,,57667.715,9.0,9.0,0.0,0,december
1421056,,,,,,,0,october
672288,,,,,,,0,october
583907,,25.8,6546.233,23.291999999999998,11.645999999999999,0.0,0,october
1219068,,,,,,,0,october
1420234,1.133,454.6,26653.479,34.83,34.83,0.0,0,december
1376040,,,,,,,0,october
443209,,,0.0,2.0,2.0,0.0,0,december
624595,,,24786.124,10.5,10.5,0.0,0,november
1109801,0.017,37.766999999999996,7882.883000000001,10.0,12.25,0.0,0,november
749173,,,,,,,0,october
175649,,,,,,,0,december
525104,,,,,,,0,november
803195,,,0.0,20.0,10.0,0.0,0,october
1231553,,,12072.677,0.0,0.0,0.0,0,october
379714,,,,,,,0,december
1456543,,161.917,32206.404,30.0,30.7,0.0,0,november
782927,,,29505.265,9.0,9.0,0.0,0,november
984611,,,,,,,0,november
1381902,,233.63299999999998,18175.015,41.099,41.099,0.0,0,november
882114,,,0.0,457.5,228.75,0.0,0,october
997946,,,,,,,0,november
342500,,,22131.273999999998,18.0,9.0,0.0,0,october
73477,,,,,,,0,november
945724,,,64580.219000000005,32.0,16.0,0.0,0,october
916018,,,,,,,0,october
101347,,,,,,,0,december
997730,,10.85,7402.154,15.870999999999999,15.870999999999999,0.0,0,november
85012,,174.95,50090.407,74.74,37.37,0.0,0,october
935841,1.367,18.5,6075.783,34.358000000000004,17.179000000000002,0.0,0,october
804986,,,,,,,0,december
165203,,118.7,9377.435,7.412000000000001,7.412000000000001,0.0,0,december
959360,,88.53299999999999,5055.8820000000005,0.0,0.0,0.0,0,november
388004,,,0.0,1.8159999999999998,0.9079999999999999,0.0,0,october
21786,1.1,231.467,31690.991,60.1,30.05,0.0,0,october
460723,,,60091.164000000004,13.0,13.0,0.0,0,november
502082,,,0.0,2.85,2.9019999999999997,0.0,0,december
233224,,,45152.249,36.0,18.0,0.0,0,october
295682,,,,,,,0,december
1381769,,118.55,0.0,10.0,5.0,0.0,0,october
1450196,,243.35,9869.478000000001,34.73,34.73,0.0,0,november
552902,,249.9,8887.801,15.05,15.05,0.0,0,november
791436,,311.15,38500.945,30.435,30.435,0.0,0,november
1381899,,,25906.728,20.05,20.05,0.0,0,november
1406145,,,,,,,0,october
1352204,,115.48299999999999,437.79,30.0,15.04,0.0,0,october
1371960,,2.167,0.0,7.612,7.76,0.0,0,november
782494,8.283,15.667,0.341,10.177,10.177,0.0,0,november
251670,,,,,,,0,december
1301597,,,,,,,0,november
901415,,,,,,,0,december
1313833,,,,,,,0,november
1267330,,,0.0,2.0,2.0,0.0,0,december
882292,,,0.0,3.0,1.5,0.0,0,october
705215,,,,,,,0,november
1363273,,207.067,60034.804000000004,21.891,22.491,1.891,0,december
82586,,36.533,3531.597,10.0,10.0,0.0,0,november
473569,,,,,,,0,november
1030080,,,,,,,0,december
629045,,,44147.812000000005,32.0,16.0,0.0,0,october
1405781,,118.383,0.0,21.73,10.865,0.0,0,october
587423,,,77708.338,9.0,9.0,0.0,0,november
1032970,,,,,,,0,october
302078,,,7100.8730000000005,9.0,9.0,0.0,0,november
323388,,,52406.223,9.0,9.0,0.0,0,november
87541,,,26613.466,18.0,9.0,0.0,0,october
1245597,,,14166.252,18.0,18.0,0.0,0,november
391176,,1.767,4103.023,42.95,21.475,5.5,0,october
39198,,,,,,,0,october
1161641,,201.3,52361.725999999995,30.0,30.0,0.0,0,november
676526,,,2356.901,7.5,7.5,0.0,0,november
1233368,,90.96700000000001,11952.66,20.0,20.0,0.0,0,november
717256,0.6829999999999999,1103.7830000000001,33467.164,40.0,40.0,0.0,0,november
1297420,,,,,,,0,november
474788,,,,,,,0,october
441718,,157.983,0.0,0.943,0.943,0.0,0,november
277544,,,13296.296,9.0,9.0,0.0,0,december
1280578,,,17035.101000000002,9.0,9.0,0.0,0,november
542242,,,,,,,0,november
199871,,,17130.275,18.0,9.0,0.0,0,october
1035927,,12.383,5285.02,30.5,15.25,0.0,0,october
617589,,,21655.846,10.5,10.5,0.0,0,november
199311,,,,,,,0,december
1308535,,122.2,27523.173,30.7,30.7,0.0,0,november
835927,,18.633,5061.15,10.0,10.0,0.0,0,december
263038,,,89728.88699999999,18.0,18.0,0.0,0,december
427908,,,,,,,0,october
64367,,,22709.47,12.0,12.0,0.0,0,november
788472,,,0.0,39.0,19.5,0.0,0,october
524075,,71.317,34568.457,42.656000000000006,21.328000000000003,0.0,0,october
737266,,,,,,,0,december
446471,,,22767.995,18.0,9.0,0.0,0,october
648509,,,44883.804000000004,36.0,18.0,0.0,0,october
347543,,,0.0,13.0,13.0,0.0,0,november
1126862,,,,,,,0,december
491462,,,,,,,0,october
340403,14.517000000000001,12.9,195.21900000000002,14.866,14.866,0.0,0,november
878832,,,71725.20599999999,9.0,9.0,0.0,0,november
229456,,,33079.855,9.0,9.0,0.0,0,december
818677,,,0.0,5.0,5.0,0.0,0,december
20341,,205.4,4602.229,10.16,5.08,0.0,0,october
1291769,,78.467,7890.109,20.0,20.0,0.0,0,november
1241187,,,17327.164,9.0,9.0,0.0,0,november
261612,0.4,4.9,2014.891,10.0,10.0,0.0,0,november
315374,,9.517000000000001,4409.167,10.0,10.0,0.0,0,november
1445220,,188.217,3767.69,20.0,20.0,0.0,0,december
1030200,,,164746.544,18.0,18.0,0.0,0,november
438729,,500.55,0.0,5.196000000000001,6.736000000000001,0.0,0,december
150520,,1.183,2387.306,40.1,20.05,0.0,0,october
787572,,,,,,,0,december
699671,,,16328.681999999999,13.0,13.0,0.0,0,november
329569,,,73677.793,18.0,18.0,0.0,0,november
1270591,,,16701.905,9.0,9.0,0.0,0,november
1127590,6.632999999999999,2.1,820.295,11.127,12.127,0.45,0,november
882227,,25.85,6776.471,30.0,15.0,0.0,0,october
634139,19.433,17.233,525.826,40.0,20.0,0.0,0,october
1228522,,,,,,,0,october
675040,,,12106.8,13.0,13.0,0.0,0,december
1297365,,,3.306,4.442,4.507,0.0,0,december
217669,,,,,,,0,november
716156,24.75,,4015.2490000000003,16.25,8.125,0.0,0,october
923304,,,19290.931,18.0,18.0,0.0,0,december
83026,,,,,,,0,october
711077,,,3478.15,18.0,9.0,0.0,0,october
383518,,,57572.953,13.0,13.0,0.0,0,november
1066325,,,28062.142000000003,10.5,10.5,0.0,0,november
64811,,,0.0,1.8159999999999998,0.9079999999999999,0.0,0,october
40282,,,64014.66099999999,9.0,9.0,0.0,0,december
961920,26.616999999999997,0.7,9907.792,10.0,10.0,0.0,0,december
1048391,,,41000.614,9.0,9.0,0.0,0,november
751576,,,0.0,1.0,1.0,0.0,0,december
1235683,,44.95,2605.641,22.418000000000003,11.850999999999999,0.0,0,october
1001600,3.383,82.15,1126.487,8.01,8.01,0.0,0,december
353272,9.083,33.516999999999996,5155.122,26.336,26.336,0.0,0,november
